kind	status	review_class	index	name	old_map	old_x	old_y	target_map	target_x	target_y	monster_index	monster_name	hero_kill_map	hero_kill_x	hero_kill_y	hero_kill_range	hero_kill_count	hero_kill_interval	match_method	mapping_method	confidence	walkable	hero_kill_walkable	placement_rule	review_decision	approved_map	approved_x	approved_y	approved_count	approved_range	approved_interval	review_note	reason	source	candidates_json	warnings_json	range_note
respawn	blocked	zircon-only	6416	Centipede	D6012	100	100				51	Centipede								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6417	Wasp Hatchling	D6012	100	100				50	Wasp Hatchling								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6418	Butterfly Worm	D6012	100	100				52	Butterfly Worm								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6419	Bloody Mole	D6012	100	100				294	Bloody Mole								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6420	Twin Tail Scorpion	D6012	100	100				293	Twin Tail Scorpion								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6421	Centipede	D60131	50	50				51	Centipede								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6422	Wasp Hatchling	D60131	50	50				50	Wasp Hatchling								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6423	Butterfly Worm	D60131	50	50				52	Butterfly Worm								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6424	Bloody Mole	D60131	50	50				294	Bloody Mole								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6425	Twin Tail Scorpion	D60131	50	50				293	Twin Tail Scorpion								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6426	Centipede	D60132	50	50				51	Centipede								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6427	Wasp Hatchling	D60132	50	50				50	Wasp Hatchling								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6428	Butterfly Worm	D60132	50	50				52	Butterfly Worm								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6429	Bloody Mole	D60132	50	50				294	Bloody Mole								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6430	Twin Tail Scorpion	D60132	50	50				293	Twin Tail Scorpion								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6431	Centipede	D60133	50	50				51	Centipede								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6432	Wasp Hatchling	D60133	50	50				50	Wasp Hatchling								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6433	Butterfly Worm	D60133	50	50				52	Butterfly Worm								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6434	Bloody Mole	D60133	50	50				294	Bloody Mole								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6435	Twin Tail Scorpion	D60133	50	50				293	Twin Tail Scorpion								zircon-only-refresh-no-exact-plan-match	pending	fail	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6436	Centipede	D60134	50	50				51	Centipede								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6437	Wasp Hatchling	D60134	50	50				50	Wasp Hatchling								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6438	Butterfly Worm	D60134	50	50				52	Butterfly Worm								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6439	Bloody Mole	D60134	50	50				294	Bloody Mole								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6440	Twin Tail Scorpion	D60134	50	50				293	Twin Tail Scorpion								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6441	Centipede	D60135	50	50				51	Centipede								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
respawn	blocked	zircon-only	6442	Wasp Hatchling	D60135	50	50				50	Wasp Hatchling								zircon-only-refresh-no-exact-plan-match	pending	pass	pending		retain-current							保留当前刷新：未发现唯一 Hero-kill 刷新源；不自动删除或迁移 Zircon-only 条目。	source has no radius/range field; do not infer write target	zircon-only-refresh-no-exact-plan-match		[]	source has no radius/range field; do not infer write target
